Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Facebook oglaševalec (m/ž),/,Ljubljana,Sensilab d.o.o.,https://www.mojedelo.com/facebook-oglasevalec-mz/d-515095,"Facebook oglaševalci v celoti izvajajo Facebook oglaševanje na izbranih trgih za izbrane znamke. Sklenitev delovnega razmerja nudimo za določen čas, z možnostjo podaljšanja za nedoločen čas,  v podjetju Sensilab d.o.o., s sedežem v Ljubljani.",1.2.2021,Osrednjeslovenska,mojedelo.com
Pripravljalec sušija - dopoldanski delovnik (m/ž),/,Ljubljana Rudnik,"E.Leclerc, Rudnidis d.o.o.",https://www.mojedelo.com/pripravljalec-susija-dopoldanski-delovnik-mz/d-514860,"Opis delovnega mesta: priprava in kuhanje živil za suši, pakiranje sušija v embalažo, svetovanje kupcem o prodajnih artiklih...",1.2.2021,Osrednjeslovenska,mojedelo.com
Prodajalec na oddelku ribarnice,/,Ljubljana Rudnik,"E.Leclerc, Rudnidis d.o.o.",https://www.mojedelo.com/prodajalec-na-oddelku-ribarnice/d-514861,"Pričakujemo: prijazno in kakovostno storitev, skrb za urejeno, čisto in varno delovno okolje, uresničevanje načrtovanih obveznosti, upoštevajoč navodil nadrejenih, odgovornost in zanesljivost.",1.2.2021,Osrednjeslovenska,mojedelo.com
Pismonoša (m/ž),/,Kamnik,WORKFORCE d.o.o. ,https://www.mojedelo.com/pismonosa-mz/d-515123,"Uspešno, prepoznavno in vodilno partnersko podjetje, ki izvaja poštne storitve v svoj kolektiv vabi zanesljive in pozitivno naravnane kandidate.Ste komunikativni, nasmejani in odlični v opravljanju nalog? Pohitite s prijavo in se potegujte za me...",1.2.2021,Osrednjeslovenska,mojedelo.com
Sistemski inženir za področje vzdrževanja sistemske infrastrukture Oracle m/ž,/,Ljubljana,S&T Slovenija d.d.,https://www.mojedelo.com/sistemski-inzenir-za-podrocje-vzdrzevanja-sistemske-infrastrukture-oracle-mz/d-515104,"Delo obsega: vzdrževanje Oracle sistemov s Solaris in Linux operacijskimi sistemi, izdelavo tehničnih načrtov sistemske infrastrukture..",1.2.2021,Osrednjeslovenska,mojedelo.com
Razvijalec programske opreme m/ž,/,Ljubljana,S&T Slovenija d.d.,https://www.mojedelo.com/razvijalec-programske-opreme-mz/d-515109,"Delo obsega: Razvoj in načrtovanje programske opreme, razvoj internih platform, knjižnic in komponent, spremljanje in implementacija novih tehnologij.",1.2.2021,Osrednjeslovenska,mojedelo.com
Sistemski inženir za področje implementacije in vzdrževanja požarnih pregrad m/ž,/,Ljubljana,S&T Slovenija d.d.,https://www.mojedelo.com/sistemski-inzenir-za-podrocje-implementacije-in-vzdrzevanja-pozarnih-pregrad-mz/d-515107,"Delo obsega: izvajanje administrativnih opravil na požarnih pregradah, reševanje incidentov v sodelovanju z lokalnimi ekipami..",1.2.2021,Osrednjeslovenska,mojedelo.com
Nepremičninski posrednik (m/ž) Ljubljana,/,Ljubljana,Center nepremičninskih posrednikov d.o.o.,https://www.mojedelo.com/nepremicninski-posrednik-mz-ljubljana/d-515070,"Pričakujemo: veljavna licenca oz. NPK nepremičninski posrednik, dobre komunikacijske veščine, izpit B kategorije, ciljna naravnanost, pozitivna miselnost, želja po učenju, osebni in poslovni rasti, zavedanje, da nihče ni uspel sam. ",1.2.2021,Osrednjeslovenska,mojedelo.com
Vodja proizvodnje,/,Logatec,Okna in vrata Nagode d.o.o.,https://www.mojedelo.com/vodja-proizvodnje/d-514956,"Zaposlimo vodjo proizvodnje/planerja. Zaželena je izobrazba lesarske stroke, ni pa pogoj.  Zelo pomembne so dobre organizacijske sposobnosti, sposobnosti planiranja, načrtovanja in vodenja. Nudimo dobre delovne pogoje, zaposlitev za nedoločen čas ...",1.2.2021,Osrednjeslovenska,mojedelo.com
Samostojni zavarovalni posrednik za premoženjska zavarovanja pravnih oseb m/ž,/,Ljubljana,Naton d.o.o.,https://www.mojedelo.com/samostojni-zavarovalni-posrednik-za-premozenjska-zavarovanja-pravnih-oseb-mz/d-515061,"Naš naročnik je podjetje, ki že 20 let deluje na področju zavarovalniškega posredništva. Specializirano je predvsem za segment zavarovanj za podjetja (požarna, strojelomna, zavarovanja odgovornosti, avtomobilska, kolektivna nezgodna zavarovanja..).",1.2.2021,Osrednjeslovenska,mojedelo.com
Agent v klicnem centru (m/ž) - več oseb,/,Ljubljana,ZUBAK GRUPA,https://www.mojedelo.com/agent-v-klicnem-centru-mz-vec-oseb/d-515047,"Klicni center je srce naše storitve, hitrost in kakovost pa so ključnu motivi. V našem klicnem centru je atmosfera izjemno pozitivna, ergonomija dela je vrhunska, klicni center pa nam poleg tega predstavlja tudi mesto razvoja kadrov. Če si talenti...",1.2.2021,Osrednjeslovenska,mojedelo.com
Viličarist (m/ž) Ljubljana,/,Ljubljana,"Klemen Transport, Klemen Piškur s.p.",https://www.mojedelo.com/vilicarist-mz-ljubljana/d-515003,"V svoj kolektiv vabimo novega sodelavca za delovno mesto  Viličarist (m/ž). Kraj dela: Ljubljana, 4 prosta delovna mesta.",1.2.2021,Osrednjeslovenska,mojedelo.com
Viličarist (m/ž) Vrhnika,/,Vrhnika,"Klemen Transport, Klemen Piškur s.p.",https://www.mojedelo.com/vilicarist-mz-vrhnika/d-515010,"V svoj kolektiv vabimo novega sodelavca za delovno mesto  Viličarist (m/ž). Kraj dela: Vrhnika, 4 prosta delovna mesta.",1.2.2021,Osrednjeslovenska,mojedelo.com
Varnostni tehnik m/ž,/,Ljubljana s širšo okolico,AKTIVA VAROVANJE d.d.,https://www.mojedelo.com/varnostni-tehnik-mz/d-515008,"Poglavitne naloge: montiranje, konfiguriranje, inštaliranje in nastavitve sistemov tehničnega varovanja, vzdrževanje in servisiranje sistemov tehničnega varovanja.",1.2.2021,Osrednjeslovenska,mojedelo.com
Senior Java razvijalec (m/ž),/,Ljubljana,Cosylab d.d.,https://www.mojedelo.com/senior-java-razvijalec-mz/d-514912,"Pričakujemo: usmerjenost k rezultatom in analitične veščine. Napredno znanje Jave. Poznavanje principov načrtovanja programske opreme, programskih tehnik in in temeljev računalništva. Seznanjenost z upravljanjem izvorne kode (git), neprekinjeno in...",1.2.2021,Osrednjeslovenska,mojedelo.com
Pomočnik produktnega vodje za področje kadri in plače (m/ž),/,Ljubljana,DataLab Tehnologije d.d.,https://www.mojedelo.com/pomocnik-produktnega-vodje-za-podrocje-kadri-in-place-mz/d-514763,"Pričakujemo: zahtevana izobrazba: VI, VII ekonomske ali družboslovne smeri, vsaj tri leta delovnih izkušenj na primerljivem delovnem mestu, poznavanje slovenske zakonodaje na področju kadrovske evidence in obračuna plač,...",1.2.2021,Osrednjeslovenska,mojedelo.com
Varnostnik z orožjem m/ž za delo na področju intervencije - Ljubljana,/,Ljubljana,AKTIVA VAROVANJE d.d.,https://www.mojedelo.com/varnostnik-z-orozjem-mz-za-delo-na-podrocju-intervencije-ljubljana/d-514998,"Kaj pričakujemo: II., III., IV. ali V.  stopnjo šolske izobrazbe, poljubne smeri, zaželen opravljen NPK za varnostnika ali končana srednja šola za poklic Tehnik varovanja,...",1.2.2021,Osrednjeslovenska,mojedelo.com
Varnostnik m/ž Ljubljana,/,Ljubljana,AKTIVA VAROVANJE d.d.,https://www.mojedelo.com/varnostnik-mz-ljubljana/d-514974,"Poglavitne naloge: varovanje oseb in premoženja, nadzor nad strankami, zaposlenimi, blagovnim prometom, obhodi po varovanih območjih, varovanje javnih zbiranj…",1.2.2021,Osrednjeslovenska,mojedelo.com
Tehnolog v IMP proizvodnji m/ž,/,Ljubljana,MGC Pharmaceuticals d.o.o.,https://www.mojedelo.com/tehnolog-v-imp-proizvodnji-mz/d-514015,"Pričakujemo: zakjlučena VII. stopnja izobrazbe naravoslovne smeri, vsaj 2 leti izkušenj v proizvodnji oz. primerljivem delovnem mestu, odgovorno, organizirano, natančno in samoiniciativno osebo, sposobnost dela v timu, obvladovanje GMP standardov,...",1.2.2021,Osrednjeslovenska,mojedelo.com
Aktuar (m/ž),/,Ljubljana,Adacta Fintech d.o.o.,https://www.mojedelo.com/aktuar-mz/d-514896,"Smo vas prepričali? Če želite izvedeti več, nam pošljite svojo prijavo in kmalu bomo stopili v stik z vami.",31.1.2021,Osrednjeslovenska,mojedelo.com
Razvijalec algoritmov (m/ž),/,Ljubljana,"Sensum, sistemi z računalniškim vidom d.o.o.",https://www.mojedelo.com/razvijalec-algoritmov-mz/d-514636,"Zaželena znanja in izkušnje: napredno znanje C ali C++, poznavanje področja obdelave signalov in slik, izkušnje s programskim jezikom Python, poznavanje programerskih orodij in knjižnic: Git, Visual Studio, Qt, WinAPI, poznavanje različnih program...",31.1.2021,Osrednjeslovenska,mojedelo.com
Vodja gradbišča m/ž,/,Ljubljana,LAVACO d.o.o.,https://www.mojedelo.com/vodja-gradbisca-mz/d-513825,"Pričakujemo: VI/ 1 ali VII/1  stopnja strokovne izobrazbe gradbene smeri  - inženir gradbeništva, diplomiran inženir gradbeništva, univerzitetni diplomiran inženir gradbeništva, najmanj 3 leta delovnih izkušenj na enakih ali podobnih delih,...Redn...",30.1.2021,Osrednjeslovenska,mojedelo.com
Voznik-strojnik m/ž,/,Ljubljana,HSG KARIERA,https://www.mojedelo.com/voznik-strojnik-mz/d-514864,"Za našega naročnika, podjetje, ki predeluje odpadke ter skrbi za ohranjanje naravnih virov, iščemo novega sodelavca za delovno mesto Voznik-strojnik m/ž.",29.1.2021,Osrednjeslovenska,mojedelo.com
Transportno skladiščni delavec m/ž,/,Ljubljana Vevče,HSG KARIERA,https://www.mojedelo.com/transportno-skladiscni-delavec-mz/d-514876,"Za našega naročnika, uspešno podjetje v Sloveniji, iščemo nove sodelavce za delovno mesto Transportno skladiščni delavec m/ž.",29.1.2021,Osrednjeslovenska,mojedelo.com
Sortirec - Ljubljana m/ž,/,Ljubljana,HSG KARIERA,https://www.mojedelo.com/sortirec-ljubljana-mz/d-514921,"Za našega naročnika, podjetje, ki zbira in predeluje odpadke ter skrbi za ohranjanje naravnih virov, iščemo nove sodelavce za delovno mesto Sortirec m/ž na lokaciji Ljubljana.",29.1.2021,Osrednjeslovenska,mojedelo.com
Vodja strateških projektov (m/ž),/,Ljubljana,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/vodja-strateskih-projektov-mz/d-514918,"Ste oseba, ki povezuje zaposlene med seboj, ki zna voditi več interdisciplinarnih projektov hkrati, je domača z lean pristopi, agilnostjo in scrum metodami? Naš naročnik, inovativno in razvojno naravnano slovensko podjetje, vabi v svojo ekipo novo...",29.1.2021,Osrednjeslovenska,mojedelo.com
Senior JAVA razvijalec (m/ž),/,Ljubljana,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/senior-java-razvijalec-mz/d-514878,"Veliko IT podjetje iz Ljubljane, ki sodeluje z najboljšimi svetovnimi IT strokovnjaki z različnih področij in je med najbolj inovativnimi v svojem okolju ter razvija tehnološko in oblikovno dovršene produkte, išče SENIOR JAVA razvijalce, ki se bod...",29.1.2021,Osrednjeslovenska,mojedelo.com
iOS razvijalec (m/ž),/,Ljubljana,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/ios-razvijalec-mz/d-514879,"An “apple“ a day, keeps the bugs away! Za podjetje, kjer zaposleni uživajo vrhusnki technology stack in imajo možnost sodelovati pri razvoju „state of the art“ produktov, iščemo iOS razvijalca. V kolikor tudi ti želiš razvijati tehnološko in oblik...",29.1.2021,Osrednjeslovenska,mojedelo.com
Strokovni sodelavec v kontrolingu (m/ž),/,Ljubljana,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/strokovni-sodelavec-v-kontrolingu-mz/d-514880,"Za našega naročnika, uspešno telekomunikacijsko podjetje, iščemo Strokovnega sodelavca v kontrolingu, katerega glavne naloge bodo priprava poročil in analiz, spremljanje stroškovnega poslovanja, spremljanje zakonov in predpisov ter priprava dokume...",29.1.2021,Osrednjeslovenska,mojedelo.com
Sodelavec za razvoj programske opreme in DevOps (m/ž),/,Ljubljana,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/sodelavec-za-razvoj-programske-opreme-in-devops-mz/d-514897,"Iščemo novega sodelavca v ekipi, ki bo skrbel za arhitekturo in razvoj DevOps platforme, izvajalnih okolij ter razvoj ostale programske opreme. ",29.1.2021,Osrednjeslovenska,mojedelo.com
Skrbnik multimedijskih vsebin (m/ž) sodelavec v marketingu,/,Dobrova pri Ljubljani,Plevnik d.o.o.,https://www.mojedelo.com/skrbnik-multimedijskih-vsebin-mz-sodelavec-v-marketingu/d-514887,"Iščemo ambicioznega in motiviranega skrbnika multimedijskih vsebin z znanji kreiranja in oblikovanja v različnih medijih. Smo uspešno družinsko podjetje z več kot 25-letno tradicijo, ki deluje v mlekarsko-predelovalni dejavnosti, zato iščemo osebo...",29.1.2021,Osrednjeslovenska,mojedelo.com
Brusilec m/ž,/,Dobrova pri Ljubljani,Plevnik d.o.o.,https://www.mojedelo.com/brusilec-mz/d-514890,"Iščemo brusilca kovin, ki je motiviran in si želi dolgoročnega sodelovanja. Naše družinsko podjetje z več kot 25-letno tradicijo uspešno deluje v mlekarsko-predelovalni dejavnosti, zato iščemo nekoga, ki si želi z nami ustvarjati srečne zgodbe pod...",29.1.2021,Osrednjeslovenska,mojedelo.com
Ecommerce Sales Manager za italijanski trg,/,Ljubljana,Sensilab d.o.o.,https://www.mojedelo.com/ecommerce-sales-manager-za-italijanski-trg/d-514866,"Zahtevane je odlično znanje italijanskega jezika in izkušnje iz digitalnega marketinga. Sklenitev delovnega razmerja nudimo za določen čas, z možnostjo podaljšanja za nedoločen čas v podjetju Sensilab d.o.o., s sedežem v Ljubljani.",29.1.2021,Osrednjeslovenska,mojedelo.com
Analitik (m/ž) v Sektorju tveganja bančništva na drobno / Divizija tveganj,/,Ljubljana,SKB banka d.d. Ljubljana ,https://www.mojedelo.com/analitik-mz-v-sektorju-tveganja-bancnistva-na-drobno-divizija-tveganj/d-514882,"Poslanstvo dela: Zbiranje in analiziranje podatkov o različnih vidikih delovanja trgov, strank in bank  (uspešnost, ekonomičnost, donos, tveganje, potrošniško obnašanje…) in izdelava predlogov za odločanje. ",29.1.2021,Osrednjeslovenska,mojedelo.com
"Odgovorna oseba QP, RP (m//ž)",/,Ljubljana Črnuče,Messer Slovenija d.o.o.,https://www.mojedelo.com/odgovorna-oseba-qp-rp-mz/d-514885,"Pogoji: magistra farmacije, medicine, kemije ali druge ustrezne smeri, ki izpolnjuje pogoje za QP in RP v skladu z določili Zakona o zdravilih, vpis v register odgovornih oseb za sproščanje zdravil, najmanj 2 leti delovnih izkušenj  na področju an...",29.1.2021,Osrednjeslovenska,mojedelo.com
Vodja e-commerce (m/ž),/,Ljubljana,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/vodja-e-commerce-mz/d-514874,"Ste oseba, ki stremi k brezhibni izkušnji kupcev, nikoli ne miruje in nenehno izboljšuje procese? Si želite biti del čudovite zgodbe ter ustvarjati trende spletne prodaje? Za našega naročnika – enega izmed večjih spletnih trgovcev v Sloveniji išče...",29.1.2021,Osrednjeslovenska,mojedelo.com
Sistemski analitik m/ž,/,Horjul,Metrel d.d.,https://www.mojedelo.com/sistemski-analitik-mz/d-514865,"Delo obsega: podporo poslovnim procesom z orodji informacijske tehnologije, vodenje projektov s področja poslovne informatike...",29.1.2021,Osrednjeslovenska,mojedelo.com
Technical Project manager Real Estate / Tehnični vodja projekta Nepremičnine,/,Ljubljana,STRABAG AG,https://www.mojedelo.com/technical-project-manager-real-estate-tehnicni-vodja-projekta-nepremicnine/d-514827,"Vaše področje odgovornosti zajema celotno tehnično in organizacijsko plat projektov razvoja nepremičnin - zlasti pisarniške, stanovanjske in hotelske. V vseh nastalih vprašanjih ukrepate takoj in neodvisno ter imate visoko raven usposobljenosti za...",29.1.2021,Osrednjeslovenska,mojedelo.com
Strojnik TGM,/,Ljubljana,Hidrotehnik Vodnogospodarsko podjetje d.o.o.,https://www.mojedelo.com/strojnik-tgm/d-514824,"Opis del in nalog: izvajanje vseh delovnih operacij z gradbeno mehanizacijo, vzdrževanje stroja v skladu s predpisi, manjša popravila stroja..",29.1.2021,Osrednjeslovenska,mojedelo.com
Prodajalec (m/ž) Ljubljana,/,Ljubljana,INTER CARS INT d.o.o.,https://www.mojedelo.com/prodajalec-mz-ljubljana/d-514633,"Glavne naloge in odgovornosti: komunikacija s strankami osebno in po telefonu, svetovanje in podpora obstoječim in novim kupcem, obveščanje kupcev o ugodnostih in novostih v prodajni ponudbi...",29.1.2021,Osrednjeslovenska,mojedelo.com
Strokovnjak za kreditne analize / Credit Analyst for  Corporate and SME (v Ljubljani),/,Ljubljana,Banka Intesa Sanpaolo d. d.,https://www.mojedelo.com/strokovnjak-za-kreditne-analize-credit-analyst-for-corporate-and-sme-v-ljubljani/d-512610,"Pri izbiri bodo imeli prednost kandidati z ustreznimi izkušnjami na bančnem področju. Izbranim kandidatom bomo omogočili delo in razvoj v banki, ki je sestavni del uspešne mednarodne skupine, ki omogoča osebni razvoj tudi v mednarodnem okolju in d...",29.1.2021,Osrednjeslovenska,mojedelo.com
Svetovalec za SAP CO (kontroling),/,Ljubljana,SAPPHIR poslovno svetovanje d.o.o.,https://www.mojedelo.com/svetovalec-za-sap-co-kontroling/d-495974,"Če ste pripravljeni sprejeti izziv in vas odlikujejo odgovoren pristop do dela, zanesljivost, proaktivnost, agilnost in inovativnost, vas vabimo, da se pridružite naši skupini SAP strokovnjakov.  ",29.1.2021,Osrednjeslovenska,mojedelo.com
Specialist za mednarodne standarde (m/ž),/,Ljubljana,GENERALI zavarovalnica d.d. Ljubljana,https://www.mojedelo.com/specialist-za-mednarodne-standarde-mz/d-514783,"Iščemo osebo z afiniteto do številk, z znanji s finančnega, računovodskega ali aktuarskega področja.",28.1.2021,Osrednjeslovenska,mojedelo.com
SQM – Supplier quality management / Vodenje kakovosti dobaviteljev,/,Ljubljana,Elaphe d.o.o.,https://www.mojedelo.com/sqm-supplier-quality-management-vodenje-kakovosti-dobaviteljev/d-514762,"Zahteve, mimo katerih ne moremo: vsaj 2 leti delovnih izkušenj na področju vodenja kakovosti, diplomirani inženir, izkušnje z ISO ali IATF certifikacijskimi presojami..",28.1.2021,Osrednjeslovenska,mojedelo.com
Koordinator za industrializacijo,/,Ljubljana,Elaphe d.o.o.,https://www.mojedelo.com/koordinator-za-industrializacijo/d-514768,"Odgovornosti: Razvijanje, izvajanje in vzdrževanje postopka za stalno izboljševanje proizvodnega znanja podjetja Elaphe, usklajevanje dejavnosti, povezanih z industrializacijo, znotraj skupine za dobavno verigo. Vzpostavitev potrebnega nabora spre...",28.1.2021,Osrednjeslovenska,mojedelo.com
Iščemo voznika tovornega vozila,/,EU,Delos zaposlovanje d.o.o.,https://www.mojedelo.com/iscemo-voznika-tovornega-vozila/d-514786,Zaposlimo voznika tovornega vozila v mednarodnem prometu za prevoz blaga po evropskih državah.,28.1.2021,Osrednjeslovenska,mojedelo.com
Tehnični vzdrževalec m/ž,/,Ljubljana Vevče,HSG KARIERA,https://www.mojedelo.com/tehnicni-vzdrzevalec-mz/d-514721,"Za našega naročnika, uspešno papirniški podjetje v Vevčah, iščemo tehničnega vzdrževalca. Prijavite se in postanite del uspešnega, stabilnega podjetja.",28.1.2021,Osrednjeslovenska,mojedelo.com
Poslovni informatik / SQL poznavalec (m/ž) ,/,Ljubljana ,Trenkwalder d.o.o.,https://www.mojedelo.com/poslovni-informatik-sql-poznavalec-mz/d-514733,"Prav tebe iščemo, če ti je delo z bazami podatkov v veselje in na tem področju želiš graditi svojo kariero. Operiral boš v sodobnih informacijskih sistemih in imel številne priložnosti za nadaljnji razvoj. Če imaš zaključeno izobrazbo računalniške...",28.1.2021,Osrednjeslovenska,mojedelo.com
